source,target,weight,type,electrode
e17_t76,e17_t77,0.2667,intra,O1
e17_t77,e17_t78,0.2,intra,O1
e17_t84,e17_t85,0.2,intra,O1
e17_t85,e17_t86,0.3333,intra,O1
e17_t86,e17_t87,0.2,intra,O1
e17_t143,e17_t144,0.2667,intra,O1
e17_t144,e17_t145,0.2667,intra,O1
e17_t145,e17_t146,0.2,intra,O1
e17_t146,e17_t147,0.2,intra,O1
e17_t211,e17_t212,0.3333,intra,O1
e17_t212,e17_t213,0.3333,intra,O1
e17_t213,e17_t214,0.2,intra,O1
e17_t215,e17_t216,0.2,intra,O1
e17_t216,e17_t217,0.2667,intra,O1
e17_t217,e17_t218,0.3333,intra,O1
e17_t218,e17_t219,0.3333,intra,O1
e17_t237,e17_t238,0.2667,intra,O1
e17_t238,e17_t239,0.2,intra,O1
e17_t239,e17_t240,0.2667,intra,O1
e17_t20,e17_t21,0.2667,intra,O1
e17_t21,e17_t22,0.2667,intra,O1
e17_t24,e17_t25,0.3333,intra,O1
e17_t25,e17_t26,0.3333,intra,O1
e17_t27,e17_t28,0.2,intra,O1
e17_t36,e17_t37,0.2,intra,O1
e17_t37,e17_t38,0.2,intra,O1
e17_t38,e17_t39,0.2667,intra,O1
e17_t42,e17_t43,0.3333,intra,O1
e17_t47,e17_t48,0.2,intra,O1
e17_t48,e17_t49,0.2667,intra,O1
e17_t49,e17_t50,0.2,intra,O1
e17_t87,e17_t88,0.2,intra,O1
e17_t92,e17_t93,0.2667,intra,O1
e17_t93,e17_t94,0.2,intra,O1
e17_t94,e17_t95,0.3333,intra,O1
e17_t95,e17_t96,0.2667,intra,O1
e17_t97,e17_t98,0.2,intra,O1
e17_t98,e17_t99,0.2,intra,O1
e17_t105,e17_t106,0.3333,intra,O1
e17_t106,e17_t107,0.3333,intra,O1
e17_t107,e17_t108,0.4,intra,O1
e17_t108,e17_t109,0.3333,intra,O1
e17_t109,e17_t110,0.3333,intra,O1
e17_t110,e17_t111,0.4,intra,O1
e17_t111,e17_t112,0.2667,intra,O1
e17_t112,e17_t113,0.2667,intra,O1
e17_t118,e17_t119,0.2,intra,O1
e17_t119,e17_t120,0.2,intra,O1
e17_t120,e17_t121,0.2667,intra,O1
e17_t134,e17_t135,0.2667,intra,O1
e17_t135,e17_t136,0.2,intra,O1
e17_t136,e17_t137,0.3333,intra,O1
e17_t221,e17_t222,0.2667,intra,O1
e17_t222,e17_t223,0.2,intra,O1
e17_t223,e17_t224,0.2,intra,O1
e17_t224,e17_t225,0.2,intra,O1
e17_t225,e17_t226,0.2667,intra,O1
e17_t230,e17_t231,0.2,intra,O1
e17_t231,e17_t232,0.3333,intra,O1
e17_t232,e17_t233,0.3333,intra,O1
e17_t233,e17_t234,0.3333,intra,O1
e17_t234,e17_t235,0.4,intra,O1
e17_t235,e17_t236,0.3333,intra,O1
e17_t12,e17_t13,0.2667,intra,O1
e17_t23,e17_t24,0.2667,intra,O1
e17_t65,e17_t66,0.3333,intra,O1
e17_t66,e17_t67,0.2,intra,O1
e17_t103,e17_t104,0.2,intra,O1
e17_t104,e17_t105,0.2,intra,O1
e17_t113,e17_t114,0.2,intra,O1
e17_t140,e17_t141,0.2,intra,O1
e17_t142,e17_t143,0.2,intra,O1
e17_t156,e17_t157,0.2,intra,O1
e17_t158,e17_t159,0.2,intra,O1
e17_t159,e17_t160,0.4,intra,O1
e17_t160,e17_t161,0.3333,intra,O1
e17_t161,e17_t162,0.2667,intra,O1
e17_t173,e17_t174,0.2667,intra,O1
e17_t152,e17_t153,0.2667,intra,O1
e17_t153,e17_t154,0.2667,intra,O1
e17_t186,e17_t187,0.3333,intra,O1
e17_t187,e17_t188,0.3333,intra,O1
e17_t190,e17_t191,0.2,intra,O1
e17_t196,e17_t197,0.4,intra,O1
e17_t197,e17_t198,0.3333,intra,O1
e17_t198,e17_t199,0.3333,intra,O1
e17_t69,e17_t70,0.2667,intra,O1
e17_t70,e17_t71,0.2667,intra,O1
e17_t185,e17_t186,0.2,intra,O1
e17_t195,e17_t196,0.3333,intra,O1
e17_t236,e17_t237,0.2,intra,O1
e17_t247,e17_t248,0.2667,intra,O1
e17_t91,e17_t92,0.2,intra,O1
e17_t154,e17_t155,0.2,intra,O1
e17_t22,e17_t23,0.2,intra,O1
e17_t100,e17_t101,0.2,intra,O1
e17_t174,e17_t175,0.2,intra,O1
e17_t175,e17_t176,0.2667,intra,O1
e17_t245,e17_t246,0.2,intra,O1
e17_t248,e17_t249,0.2,intra,O1
e17_t249,e17_t250,0.2,intra,O1
e17_t11,e17_t12,0.2667,intra,O1
e17_t88,e17_t89,0.2,intra,O1
e17_t89,e17_t90,0.2,intra,O1
e17_t101,e17_t102,0.2,intra,O1
e17_t176,e17_t177,0.2,intra,O1
e17_t177,e17_t178,0.2,intra,O1
e17_t178,e17_t179,0.2,intra,O1
e17_t179,e17_t180,0.2,intra,O1
e17_t181,e17_t182,0.2,intra,O1
e17_t182,e17_t183,0.2,intra,O1
e17_t191,e17_t192,0.2,intra,O1
e17_t192,e17_t193,0.2,intra,O1
e17_t193,e17_t194,0.3333,intra,O1
e17_t194,e17_t195,0.2667,intra,O1
e17_t243,e17_t244,0.2,intra,O1
e17_t68,e17_t69,0.2,intra,O1
e17_t64,e17_t65,0.2667,intra,O1
e18_t86,e18_t87,0.2,intra,OZ
e18_t87,e18_t88,0.2667,intra,OZ
e18_t88,e18_t89,0.2667,intra,OZ
e18_t97,e18_t98,0.4667,intra,OZ
e18_t98,e18_t99,0.3333,intra,OZ
e18_t114,e18_t115,0.3333,intra,OZ
e18_t116,e18_t117,0.2,intra,OZ
e18_t161,e18_t162,0.4,intra,OZ
e18_t162,e18_t163,0.2,intra,OZ
e18_t163,e18_t164,0.2,intra,OZ
e18_t164,e18_t165,0.3333,intra,OZ
e18_t165,e18_t166,0.2667,intra,OZ
e18_t166,e18_t167,0.2,intra,OZ
e18_t167,e18_t168,0.2667,intra,OZ
e18_t168,e18_t169,0.2667,intra,OZ
e18_t186,e18_t187,0.2667,intra,OZ
e18_t187,e18_t188,0.2667,intra,OZ
e18_t203,e18_t204,0.2667,intra,OZ
e18_t204,e18_t205,0.2667,intra,OZ
e18_t40,e18_t41,0.2,intra,OZ
e18_t61,e18_t62,0.3333,intra,OZ
e18_t62,e18_t63,0.4,intra,OZ
e18_t63,e18_t64,0.2667,intra,OZ
e18_t76,e18_t77,0.5333,intra,OZ
e18_t77,e18_t78,0.4,intra,OZ
e18_t89,e18_t90,0.2667,intra,OZ
e18_t121,e18_t122,0.3333,intra,OZ
e18_t122,e18_t123,0.2667,intra,OZ
e18_t123,e18_t124,0.3333,intra,OZ
e18_t124,e18_t125,0.4667,intra,OZ
e18_t143,e18_t144,0.6,intra,OZ
e18_t144,e18_t145,0.5333,intra,OZ
e18_t145,e18_t146,0.3333,intra,OZ
e18_t146,e18_t147,0.3333,intra,OZ
e18_t201,e18_t202,0.2667,intra,OZ
e18_t202,e18_t203,0.2,intra,OZ
e18_t210,e18_t211,0.2667,intra,OZ
e18_t211,e18_t212,0.2,intra,OZ
e18_t245,e18_t246,0.2,intra,OZ
e18_t246,e18_t247,0.3333,intra,OZ
e18_t9,e18_t10,0.2667,intra,OZ
e18_t10,e18_t11,0.2,intra,OZ
e18_t11,e18_t12,0.2,intra,OZ
e18_t12,e18_t13,0.2,intra,OZ
e18_t34,e18_t35,0.2,intra,OZ
e18_t35,e18_t36,0.2667,intra,OZ
e18_t36,e18_t37,0.2667,intra,OZ
e18_t45,e18_t46,0.3333,intra,OZ
e18_t46,e18_t47,0.2,intra,OZ
e18_t47,e18_t48,0.2667,intra,OZ
e18_t48,e18_t49,0.2667,intra,OZ
e18_t49,e18_t50,0.2667,intra,OZ
e18_t50,e18_t51,0.2667,intra,OZ
e18_t51,e18_t52,0.2667,intra,OZ
e18_t52,e18_t53,0.2,intra,OZ
e18_t53,e18_t54,0.2667,intra,OZ
e18_t54,e18_t55,0.3333,intra,OZ
e18_t65,e18_t66,0.3333,intra,OZ
e18_t66,e18_t67,0.4,intra,OZ
e18_t67,e18_t68,0.2,intra,OZ
e18_t68,e18_t69,0.2667,intra,OZ
e18_t69,e18_t70,0.3333,intra,OZ
e18_t73,e18_t74,0.3333,intra,OZ
e18_t74,e18_t75,0.4,intra,OZ
e18_t75,e18_t76,0.4,intra,OZ
e18_t83,e18_t84,0.3333,intra,OZ
e18_t84,e18_t85,0.2667,intra,OZ
e18_t93,e18_t94,0.4,intra,OZ
e18_t94,e18_t95,0.3333,intra,OZ
e18_t95,e18_t96,0.2,intra,OZ
e18_t96,e18_t97,0.4,intra,OZ
e18_t169,e18_t170,0.4,intra,OZ
e18_t170,e18_t171,0.3333,intra,OZ
e18_t182,e18_t183,0.4667,intra,OZ
e18_t183,e18_t184,0.5333,intra,OZ
e18_t184,e18_t185,0.3333,intra,OZ
e18_t198,e18_t199,0.2,intra,OZ
e18_t200,e18_t201,0.2,intra,OZ
e18_t0,e18_t1,0.2,intra,OZ
e18_t1,e18_t2,0.2,intra,OZ
e18_t2,e18_t3,0.2,intra,OZ
e18_t3,e18_t4,0.2,intra,OZ
e18_t23,e18_t24,0.2667,intra,OZ
e18_t24,e18_t25,0.3333,intra,OZ
e18_t25,e18_t26,0.3333,intra,OZ
e18_t55,e18_t56,0.3333,intra,OZ
e18_t142,e18_t143,0.4,intra,OZ
e18_t156,e18_t157,0.2667,intra,OZ
e18_t157,e18_t158,0.2,intra,OZ
e18_t158,e18_t159,0.4,intra,OZ
e18_t159,e18_t160,0.4667,intra,OZ
e18_t171,e18_t172,0.2667,intra,OZ
e18_t220,e18_t221,0.3333,intra,OZ
e18_t221,e18_t222,0.2667,intra,OZ
e18_t17,e18_t18,0.3333,intra,OZ
e18_t64,e18_t65,0.3333,intra,OZ
e18_t70,e18_t71,0.2667,intra,OZ
e18_t71,e18_t72,0.2667,intra,OZ
e18_t72,e18_t73,0.2667,intra,OZ
e18_t78,e18_t79,0.4,intra,OZ
e18_t79,e18_t80,0.2667,intra,OZ
e18_t80,e18_t81,0.2,intra,OZ
e18_t81,e18_t82,0.2667,intra,OZ
e18_t82,e18_t83,0.2667,intra,OZ
e18_t90,e18_t91,0.2,intra,OZ
e18_t91,e18_t92,0.2,intra,OZ
e18_t92,e18_t93,0.2667,intra,OZ
e18_t99,e18_t100,0.2,intra,OZ
e18_t108,e18_t109,0.2667,intra,OZ
e18_t109,e18_t110,0.2,intra,OZ
e18_t110,e18_t111,0.2,intra,OZ
e18_t125,e18_t126,0.4,intra,OZ
e18_t132,e18_t133,0.2,intra,OZ
e18_t133,e18_t134,0.2667,intra,OZ
e18_t134,e18_t135,0.2,intra,OZ
e18_t135,e18_t136,0.2,intra,OZ
e18_t193,e18_t194,0.2667,intra,OZ
e18_t196,e18_t197,0.2,intra,OZ
e18_t232,e18_t233,0.2667,intra,OZ
e18_t104,e18_t105,0.3333,intra,OZ
e18_t105,e18_t106,0.4667,intra,OZ
e18_t106,e18_t107,0.2,intra,OZ
e18_t107,e18_t108,0.2667,intra,OZ
e18_t112,e18_t113,0.2667,intra,OZ
e18_t113,e18_t114,0.3333,intra,OZ
e18_t140,e18_t141,0.3333,intra,OZ
e18_t141,e18_t142,0.2667,intra,OZ
e18_t248,e18_t249,0.2,intra,OZ
e18_t251,e18_t252,0.2,intra,OZ
e18_t252,e18_t253,0.3333,intra,OZ
e18_t253,e18_t254,0.3333,intra,OZ
e18_t254,e18_t255,0.2667,intra,OZ
e18_t13,e18_t14,0.2,intra,OZ
e18_t14,e18_t15,0.2,intra,OZ
e18_t15,e18_t16,0.2,intra,OZ
e18_t16,e18_t17,0.2667,intra,OZ
e18_t18,e18_t19,0.3333,intra,OZ
e18_t19,e18_t20,0.2667,intra,OZ
e18_t20,e18_t21,0.2667,intra,OZ
e18_t21,e18_t22,0.3333,intra,OZ
e18_t22,e18_t23,0.2667,intra,OZ
e18_t26,e18_t27,0.2667,intra,OZ
e18_t27,e18_t28,0.2667,intra,OZ
e18_t37,e18_t38,0.2,intra,OZ
e18_t41,e18_t42,0.2,intra,OZ
e18_t43,e18_t44,0.2,intra,OZ
e18_t44,e18_t45,0.2,intra,OZ
e18_t149,e18_t150,0.2667,intra,OZ
e18_t150,e18_t151,0.2,intra,OZ
e18_t151,e18_t152,0.3333,intra,OZ
e18_t152,e18_t153,0.3333,intra,OZ
e18_t155,e18_t156,0.2667,intra,OZ
e18_t160,e18_t161,0.3333,intra,OZ
e18_t185,e18_t186,0.2,intra,OZ
e18_t188,e18_t189,0.2667,intra,OZ
e18_t194,e18_t195,0.2667,intra,OZ
e18_t195,e18_t196,0.2,intra,OZ
e18_t119,e18_t120,0.3333,intra,OZ
e18_t147,e18_t148,0.2,intra,OZ
e18_t148,e18_t149,0.2,intra,OZ
e18_t172,e18_t173,0.2667,intra,OZ
e18_t173,e18_t174,0.2667,intra,OZ
e18_t174,e18_t175,0.3333,intra,OZ
e18_t175,e18_t176,0.2667,intra,OZ
e18_t189,e18_t190,0.2,intra,OZ
e18_t230,e18_t231,0.2667,intra,OZ
e18_t231,e18_t232,0.2667,intra,OZ
e18_t233,e18_t234,0.2,intra,OZ
e18_t247,e18_t248,0.2667,intra,OZ
e18_t7,e18_t8,0.3333,intra,OZ
e18_t8,e18_t9,0.2,intra,OZ
e18_t85,e18_t86,0.2,intra,OZ
e18_t100,e18_t101,0.2667,intra,OZ
e18_t101,e18_t102,0.2667,intra,OZ
e18_t102,e18_t103,0.2667,intra,OZ
e18_t103,e18_t104,0.2667,intra,OZ
e18_t117,e18_t118,0.2,intra,OZ
e18_t118,e18_t119,0.2,intra,OZ
e18_t120,e18_t121,0.3333,intra,OZ
e18_t126,e18_t127,0.2667,intra,OZ
e18_t127,e18_t128,0.2,intra,OZ
e18_t176,e18_t177,0.2667,intra,OZ
e18_t177,e18_t178,0.2667,intra,OZ
e18_t181,e18_t182,0.3333,intra,OZ
e18_t215,e18_t216,0.2,intra,OZ
e18_t216,e18_t217,0.2,intra,OZ
e18_t217,e18_t218,0.2667,intra,OZ
e18_t6,e18_t7,0.2667,intra,OZ
e18_t30,e18_t31,0.2,intra,OZ
e18_t139,e18_t140,0.2,intra,OZ
e18_t153,e18_t154,0.3333,intra,OZ
e18_t219,e18_t220,0.2,intra,OZ
e18_t222,e18_t223,0.2,intra,OZ
e18_t225,e18_t226,0.2667,intra,OZ
e18_t226,e18_t227,0.2667,intra,OZ
e18_t227,e18_t228,0.2667,intra,OZ
e18_t228,e18_t229,0.2667,intra,OZ
e18_t229,e18_t230,0.2,intra,OZ
e18_t56,e18_t57,0.2,intra,OZ
e18_t57,e18_t58,0.2,intra,OZ
e18_t154,e18_t155,0.2,intra,OZ
e18_t178,e18_t179,0.2,intra,OZ
e18_t179,e18_t180,0.2667,intra,OZ
e18_t180,e18_t181,0.2667,intra,OZ
e18_t208,e18_t209,0.2,intra,OZ
e18_t209,e18_t210,0.2667,intra,OZ
e18_t238,e18_t239,0.2,intra,OZ
e18_t4,e18_t5,0.2,intra,OZ
e18_t5,e18_t6,0.2,intra,OZ
e18_t31,e18_t32,0.2,intra,OZ
e19_t24,e19_t25,0.4667,intra,O2
e19_t27,e19_t28,0.2667,intra,O2
e19_t28,e19_t29,0.4667,intra,O2
e19_t60,e19_t61,0.6,intra,O2
e19_t61,e19_t62,0.3333,intra,O2
e19_t72,e19_t73,0.6,intra,O2
e19_t73,e19_t74,0.6,intra,O2
e19_t105,e19_t106,0.3333,intra,O2
e19_t152,e19_t153,0.2,intra,O2
e19_t156,e19_t157,0.6,intra,O2
e19_t157,e19_t158,0.4667,intra,O2
e19_t172,e19_t173,0.2667,intra,O2
e19_t188,e19_t189,0.3333,intra,O2
e19_t189,e19_t190,0.2,intra,O2
e19_t220,e19_t221,0.6667,intra,O2
e19_t232,e19_t233,0.2667,intra,O2
e19_t233,e19_t234,0.4,intra,O2
e19_t234,e19_t235,0.3333,intra,O2
e19_t237,e19_t238,0.2667,intra,O2
e19_t249,e19_t250,0.2667,intra,O2
e19_t12,e19_t13,0.6,intra,O2
e19_t25,e19_t26,0.6,intra,O2
e19_t56,e19_t57,0.3333,intra,O2
e19_t57,e19_t58,0.2667,intra,O2
e19_t67,e19_t68,0.2667,intra,O2
e19_t68,e19_t69,0.3333,intra,O2
e19_t69,e19_t70,0.3333,intra,O2
e19_t88,e19_t89,0.2,intra,O2
e19_t89,e19_t90,0.2667,intra,O2
e19_t92,e19_t93,0.3333,intra,O2
e19_t108,e19_t109,0.4,intra,O2
e19_t109,e19_t110,0.4667,intra,O2
e19_t121,e19_t122,0.4,intra,O2
e19_t153,e19_t154,0.5333,intra,O2
e19_t212,e19_t213,0.2,intra,O2
e19_t213,e19_t214,0.2,intra,O2
e19_t230,e19_t231,0.2,intra,O2
e19_t231,e19_t232,0.2667,intra,O2
e19_t247,e19_t248,0.3333,intra,O2
e19_t248,e19_t249,0.2667,intra,O2
e19_t250,e19_t251,0.2,intra,O2
e19_t29,e19_t30,0.4,intra,O2
e19_t44,e19_t45,0.3333,intra,O2
e19_t45,e19_t46,0.2,intra,O2
e19_t46,e19_t47,0.2,intra,O2
e19_t51,e19_t52,0.2,intra,O2
e19_t52,e19_t53,0.2667,intra,O2
e19_t53,e19_t54,0.2,intra,O2
e19_t65,e19_t66,0.2,intra,O2
e19_t66,e19_t67,0.2667,intra,O2
e19_t70,e19_t71,0.2,intra,O2
e19_t93,e19_t94,0.4667,intra,O2
e19_t124,e19_t125,0.3333,intra,O2
e19_t125,e19_t126,0.3333,intra,O2
e19_t135,e19_t136,0.2,intra,O2
e19_t136,e19_t137,0.5333,intra,O2
e19_t140,e19_t141,0.4667,intra,O2
e19_t141,e19_t142,0.4,intra,O2
e19_t159,e19_t160,0.2,intra,O2
e19_t162,e19_t163,0.2,intra,O2
e19_t163,e19_t164,0.2,intra,O2
e19_t173,e19_t174,0.4,intra,O2
e19_t200,e19_t201,0.4,intra,O2
e19_t201,e19_t202,0.3333,intra,O2
e19_t204,e19_t205,0.4667,intra,O2
e19_t205,e19_t206,0.2667,intra,O2
e19_t239,e19_t240,0.2,intra,O2
e19_t240,e19_t241,0.2,intra,O2
e19_t251,e19_t252,0.4667,intra,O2
e19_t252,e19_t253,0.4667,intra,O2
e19_t253,e19_t254,0.4667,intra,O2
e19_t8,e19_t9,0.4667,intra,O2
e19_t8,e19_t14,0.2,intra,O2
e19_t9,e19_t10,0.5333,intra,O2
e19_t41,e19_t42,0.2,intra,O2
e19_t59,e19_t60,0.3333,intra,O2
e19_t77,e19_t78,0.2667,intra,O2
e19_t81,e19_t82,0.2667,intra,O2
e19_t88,e19_t93,0.2,intra,O2
e19_t96,e19_t97,0.3333,intra,O2
e19_t97,e19_t98,0.2667,intra,O2
e19_t116,e19_t117,0.2,intra,O2
e19_t137,e19_t138,0.4667,intra,O2
e19_t154,e19_t155,0.2667,intra,O2
e19_t154,e19_t156,0.2,intra,O2
e19_t169,e19_t170,0.2,intra,O2
e19_t170,e19_t171,0.2667,intra,O2
e19_t174,e19_t175,0.3333,intra,O2
e19_t180,e19_t181,0.2667,intra,O2
e19_t187,e19_t188,0.2,intra,O2
e19_t196,e19_t197,0.2,intra,O2
e19_t214,e19_t215,0.2,intra,O2
e19_t217,e19_t218,0.3333,intra,O2
e19_t241,e19_t242,0.2,intra,O2
e19_t1,e19_t2,0.2667,intra,O2
e19_t2,e19_t3,0.2,intra,O2
e19_t6,e19_t7,0.2,intra,O2
e19_t75,e19_t76,0.2,intra,O2
e19_t76,e19_t77,0.2667,intra,O2
e19_t95,e19_t96,0.2,intra,O2
e19_t99,e19_t100,0.2667,intra,O2
e19_t110,e19_t111,0.2667,intra,O2
e19_t126,e19_t127,0.2,intra,O2
e19_t137,e19_t141,0.3333,intra,O2
e19_t137,e19_t142,0.2,intra,O2
e19_t197,e19_t198,0.2,intra,O2
e19_t203,e19_t204,0.3333,intra,O2
e19_t72,e19_t77,0.2,intra,O2
e19_t79,e19_t80,0.3333,intra,O2
e19_t120,e19_t121,0.4,intra,O2
e19_t139,e19_t140,0.2667,intra,O2
e19_t224,e19_t225,0.2,intra,O2
e19_t254,e19_t255,0.2,intra,O2
e19_t5,e19_t6,0.2,intra,O2
e19_t16,e19_t17,0.2,intra,O2
e19_t18,e19_t19,0.2,intra,O2
e19_t19,e19_t20,0.2667,intra,O2
e19_t26,e19_t27,0.2,intra,O2
e19_t43,e19_t44,0.2,intra,O2
e19_t62,e19_t63,0.2,intra,O2
e19_t63,e19_t64,0.2,intra,O2
e19_t119,e19_t120,0.2667,intra,O2
e19_t133,e19_t134,0.2667,intra,O2
e19_t183,e19_t184,0.2,intra,O2
e19_t184,e19_t185,0.2,intra,O2
e19_t194,e19_t195,0.2,intra,O2
e19_t195,e19_t196,0.2,intra,O2
e19_t9,e19_t12,0.3333,intra,O2
e19_t74,e19_t75,0.2667,intra,O2
e19_t155,e19_t156,0.2,intra,O2
e19_t221,e19_t222,0.4,intra,O2
e19_t222,e19_t223,0.2,intra,O2
e19_t238,e19_t239,0.2667,intra,O2
e19_t243,e19_t244,0.2,intra,O2
e19_t82,e19_t83,0.2,intra,O2
e19_t83,e19_t84,0.2,intra,O2
e19_t100,e19_t101,0.2,intra,O2
e19_t101,e19_t102,0.2,intra,O2
e19_t113,e19_t114,0.2,intra,O2
e19_t114,e19_t115,0.2,intra,O2
e19_t178,e19_t179,0.2667,intra,O2
e19_t179,e19_t180,0.2667,intra,O2
e19_t216,e19_t217,0.2,intra,O2
e19_t32,e19_t33,0.2,intra,O2
e19_t177,e19_t178,0.2,intra,O2
e19_t80,e19_t81,0.2667,intra,O2
e19_t0,e19_t1,0.2,intra,O2
e19_t145,e19_t146,0.2,intra,O2
e19_t146,e19_t147,0.2,intra,O2
e19_t218,e19_t219,0.2667,intra,O2
e19_t78,e19_t79,0.2,intra,O2
e20_t12,e20_t13,0.4,intra,A1
e20_t25,e20_t26,0.4,intra,A1
e20_t60,e20_t61,0.2,intra,A1
e20_t61,e20_t62,0.2667,intra,A1
e20_t92,e20_t93,0.4,intra,A1
e20_t93,e20_t94,0.3333,intra,A1
e20_t104,e20_t105,0.2667,intra,A1
e20_t105,e20_t106,0.2667,intra,A1
e20_t184,e20_t185,0.2667,intra,A1
e20_t185,e20_t186,0.4667,intra,A1
e20_t186,e20_t187,0.4,intra,A1
e20_t31,e20_t32,0.4,intra,A1
e20_t32,e20_t33,0.2667,intra,A1
e20_t33,e20_t34,0.2,intra,A1
e20_t34,e20_t35,0.4,intra,A1
e20_t35,e20_t36,0.4,intra,A1
e20_t44,e20_t45,0.4,intra,A1
e20_t45,e20_t46,0.4667,intra,A1
e20_t85,e20_t86,0.3333,intra,A1
e20_t87,e20_t88,0.4,intra,A1
e20_t91,e20_t92,0.2,intra,A1
e20_t135,e20_t136,0.3333,intra,A1
e20_t136,e20_t137,0.5333,intra,A1
e20_t137,e20_t138,0.6,intra,A1
e20_t149,e20_t150,0.2667,intra,A1
e20_t150,e20_t151,0.2667,intra,A1
e20_t159,e20_t160,0.4667,intra,A1
e20_t160,e20_t161,0.3333,intra,A1
e20_t161,e20_t162,0.2,intra,A1
e20_t207,e20_t208,0.4,intra,A1
e20_t208,e20_t209,0.4,intra,A1
e20_t209,e20_t210,0.2667,intra,A1
e20_t210,e20_t211,0.3333,intra,A1
e20_t237,e20_t238,0.4667,intra,A1
e20_t249,e20_t250,0.4,intra,A1
e20_t41,e20_t42,0.2667,intra,A1
e20_t42,e20_t43,0.2,intra,A1
e20_t47,e20_t48,0.2,intra,A1
e20_t75,e20_t76,0.3333,intra,A1
e20_t76,e20_t77,0.5333,intra,A1
e20_t77,e20_t78,0.4667,intra,A1
e20_t88,e20_t89,0.4,intra,A1
e20_t89,e20_t90,0.4667,intra,A1
e20_t90,e20_t91,0.4667,intra,A1
e20_t95,e20_t96,0.2667,intra,A1
e20_t96,e20_t97,0.2667,intra,A1
e20_t125,e20_t126,0.5333,intra,A1
e20_t156,e20_t157,0.3333,intra,A1
e20_t157,e20_t158,0.4667,intra,A1
e20_t169,e20_t170,0.3333,intra,A1
e20_t24,e20_t25,0.4,intra,A1
e20_t26,e20_t27,0.2667,intra,A1
e20_t50,e20_t51,0.2667,intra,A1
e20_t99,e20_t100,0.2,intra,A1
e20_t143,e20_t144,0.4,intra,A1
e20_t144,e20_t145,0.4,intra,A1
e20_t188,e20_t189,0.3333,intra,A1
e20_t189,e20_t190,0.4,intra,A1
e20_t216,e20_t217,0.2667,intra,A1
e20_t29,e20_t30,0.5333,intra,A1
e20_t153,e20_t154,0.4667,intra,A1
e20_t206,e20_t207,0.2667,intra,A1
e20_t230,e20_t231,0.4,intra,A1
e20_t236,e20_t237,0.4,intra,A1
e20_t8,e20_t9,0.2,intra,A1
e20_t9,e20_t10,0.2667,intra,A1
e20_t10,e20_t11,0.2,intra,A1
e20_t62,e20_t63,0.2,intra,A1
e20_t63,e20_t64,0.2667,intra,A1
e20_t83,e20_t84,0.4667,intra,A1
e20_t84,e20_t85,0.4,intra,A1
e20_t168,e20_t169,0.2667,intra,A1
e20_t175,e20_t176,0.2,intra,A1
e20_t176,e20_t177,0.2,intra,A1
e20_t177,e20_t178,0.3333,intra,A1
e20_t179,e20_t180,0.2,intra,A1
e20_t180,e20_t181,0.2667,intra,A1
e20_t183,e20_t184,0.2,intra,A1
e20_t203,e20_t204,0.2,intra,A1
e20_t204,e20_t205,0.4,intra,A1
e20_t205,e20_t206,0.3333,intra,A1
e20_t219,e20_t220,0.2667,intra,A1
e20_t220,e20_t221,0.3333,intra,A1
e20_t221,e20_t222,0.2,intra,A1
e20_t222,e20_t223,0.2667,intra,A1
e20_t223,e20_t224,0.4,intra,A1
e20_t224,e20_t225,0.4667,intra,A1
e20_t225,e20_t226,0.4667,intra,A1
e20_t226,e20_t227,0.4,intra,A1
e20_t227,e20_t228,0.2667,intra,A1
e20_t228,e20_t229,0.2,intra,A1
e20_t229,e20_t230,0.3333,intra,A1
e20_t238,e20_t239,0.4,intra,A1
e20_t242,e20_t243,0.2,intra,A1
e20_t243,e20_t244,0.2,intra,A1
e20_t244,e20_t245,0.2,intra,A1
e20_t245,e20_t246,0.2667,intra,A1
e20_t251,e20_t252,0.2667,intra,A1
e20_t16,e20_t17,0.2,intra,A1
e20_t21,e20_t22,0.2667,intra,A1
e20_t27,e20_t28,0.2667,intra,A1
e20_t28,e20_t29,0.5333,intra,A1
e20_t46,e20_t47,0.3333,intra,A1
e20_t51,e20_t52,0.2,intra,A1
e20_t53,e20_t54,0.2,intra,A1
e20_t54,e20_t55,0.2,intra,A1
e20_t70,e20_t71,0.2,intra,A1
e20_t71,e20_t72,0.3333,intra,A1
e20_t72,e20_t73,0.4,intra,A1
e20_t73,e20_t74,0.3333,intra,A1
e20_t78,e20_t79,0.2667,intra,A1
e20_t79,e20_t80,0.2667,intra,A1
e20_t82,e20_t83,0.4,intra,A1
e20_t110,e20_t111,0.2667,intra,A1
e20_t111,e20_t112,0.2667,intra,A1
e20_t112,e20_t113,0.2667,intra,A1
e20_t114,e20_t115,0.2667,intra,A1
e20_t115,e20_t116,0.3333,intra,A1
e20_t118,e20_t119,0.3333,intra,A1
e20_t119,e20_t120,0.3333,intra,A1
e20_t120,e20_t121,0.2,intra,A1
e20_t123,e20_t124,0.3333,intra,A1
e20_t124,e20_t125,0.3333,intra,A1
e20_t126,e20_t127,0.2667,intra,A1
e20_t127,e20_t128,0.2667,intra,A1
e20_t128,e20_t129,0.2667,intra,A1
e20_t129,e20_t130,0.2667,intra,A1
e20_t133,e20_t134,0.4667,intra,A1
e20_t134,e20_t135,0.2667,intra,A1
e20_t140,e20_t141,0.4,intra,A1
e20_t141,e20_t142,0.4,intra,A1
e20_t145,e20_t146,0.3333,intra,A1
